"plate","isotype","Location","Sample","antigen","value","group","beadcount","ctrl_group","conc"
"Plate3","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","PTA OSP",111.88789,"Controls",">50","HlyE mAb",0.048828125
"Plate3","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","PTA OSP",125.45469,"Controls",">50","HlyE mAb",0.048828125
"Plate3","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","PTA OSP",101.5584,"Controls",">50","HlyE mAb",0.012207031
"Plate3","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","PTA OSP",108.87305,"Controls",">50","HlyE mAb",0.012207031
"Plate3","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","PTA OSP",98.61328,"Controls",">50","HlyE mAb",0.003051758
"Plate3","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","PTA OSP",98.69961,"Controls",">50","HlyE mAb",0.003051758
"Plate3","IgA","39(1,B15)","Control: IMM VC pool1:100","PTA OSP",24255.05859,"Controls",">50","IMM VC pool",0.01
"Plate3","IgA","40(1,B16)","Control: IMM VC pool1:100","PTA OSP",21274.63867,"Controls",">50","IMM VC pool",0.01
"Plate3","IgA","41(1,B17)","Control: IMM VC pool1:400","PTA OSP",6284.69434,"Controls",">50","IMM VC pool",0.0025
"Plate3","IgA","42(1,B18)","Control: IMM VC pool1:400","PTA OSP",8528.36719,"Controls",">50","IMM VC pool",0.0025
"Plate3","IgA","43(1,B19)","Control: IMM VC pool1:1600","PTA OSP",2455.58838,"Controls",">50","IMM VC pool",0.000625
"Plate3","IgA","44(1,B20)","Control: IMM VC pool1:1600","PTA OSP",2642.87256,"Controls",">50","IMM VC pool",0.000625
"Plate3","IgA","45(1,B21)","Control: IMM VC pool1:6400","PTA OSP",711.84351,"Controls",">50","IMM VC pool",0.00015625
"Plate3","IgA","46(1,B22)","Control: IMM VC pool1:6400","PTA OSP",771.67712,"Controls",">50","IMM VC pool",0.00015625
"Plate3","IgA","47(1,B23)","Control: IMM VC pool1:25600","PTA OSP",287.81134,"Controls",">50","IMM VC pool",3.91e-05
"Plate3","IgA","48(1,B24)","Control: IMM VC pool1:25600","PTA OSP",299.19003,"Controls",">50","IMM VC pool",3.91e-05
"Plate3","IgA","49(1,C1)","Control: IMM VC pool1:102400","PTA OSP",141.42041,"Controls",">50","IMM VC pool",9.77e-06
"Plate3","IgA","50(1,C2)","Control: IMM VC pool1:102400","PTA OSP",153.29883,"Controls",">50","IMM VC pool",9.77e-06
"Plate3","IgA","51(1,C3)","Control: IMM VC pool1:409600","PTA OSP",137.14883,"Controls",">50","IMM VC pool",2.44e-06
"Plate3","IgA","52(1,C4)","Control: IMM VC pool1:409600","PTA OSP",110.54815,"Controls",">50","IMM VC pool",2.44e-06
"Plate3","IgA","53(1,C5)","Control: IMM VC pool1:1638400","PTA OSP",129.36934,"Controls",">50","IMM VC pool",6.1e-07
"Plate3","IgA","54(1,C6)","Control: IMM VC pool1:1638400","PTA OSP",105.3668,"Controls",">50","IMM VC pool",6.1e-07
"Plate3","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","PTA OSP",4756.24121,"Controls",">50","IMM Typhi HL",0.001
"Plate3","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","PTA OSP",3256.38989,"Controls",">50","IMM Typhi HL",0.001
"Plate3","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","PTA OSP",609.91815,"Controls",">50","IMM Typhi HL",0.00025
"Plate3","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","PTA OSP",561.75201,"Controls",">50","IMM Typhi HL",0.00025
"Plate3","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","PTA OSP",188.35136,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate3","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","PTA OSP",219.81796,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate3","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","PTA OSP",125.44141,"Controls",">50","MGH Cholera HL",0.001
"Plate3","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","PTA OSP",127.94326,"Controls",">50","MGH Cholera HL",0.001
"Plate3","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","PTA OSP",98.89883,"Controls",">50","MGH Cholera HL",0.00025
"Plate3","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","PTA OSP",119.09961,"Controls",">50","MGH Cholera HL",0.00025
"Plate3","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","PTA OSP",98.87725,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate3","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","PTA OSP",111.2039,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate3","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","PTA OSP",862.86951,"Controls",">50","IMM Shigella HL",0.001
"Plate3","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","PTA OSP",1062.97314,"Controls",">50","IMM Shigella HL",0.001
"Plate3","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","PTA OSP",327.93732,"Controls",">50","IMM Shigella HL",0.00025
"Plate3","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","PTA OSP",339.13339,"Controls",">50","IMM Shigella HL",0.00025
"Plate3","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","PTA OSP",177.93719,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate3","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","PTA OSP",201.38194,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate3","IgA","5(1,A5)","Control: MGH mixed pool1:1000","sf3a OSP-BSA",4729.63428,"Controls",">50","MGH mixed pool",0.001
"Plate3","IgA","6(1,A6)","Control: MGH mixed pool1:1000","sf3a OSP-BSA",3996.14551,"Controls",">50","MGH mixed pool",0.001
"Plate3","IgA","7(1,A7)","Control: MGH mixed pool1:4000","sf3a OSP-BSA",1285.41577,"Controls",">50","MGH mixed pool",0.00025
"Plate3","IgA","8(1,A8)","Control: MGH mixed pool1:4000","sf3a OSP-BSA",1000.3338,"Controls",">50","MGH mixed pool",0.00025
"Plate3","IgA","9(1,A9)","Control: MGH mixed pool1:16000","sf3a OSP-BSA",277.16141,"Controls",">50","MGH mixed pool",6.25e-05
"Plate3","IgA","10(1,A10)","Control: MGH mixed pool1:16000","sf3a OSP-BSA",261.97598,"Controls",">50","MGH mixed pool",6.25e-05
"Plate3","IgA","11(1,A11)","Control: MGH mixed pool1:64000","sf3a OSP-BSA",140.56876,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate3","IgA","12(1,A12)","Control: MGH mixed pool1:64000","sf3a OSP-BSA",123.38945,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate3","IgA","13(1,A13)","Control: MGH mixed pool1:256000","sf3a OSP-BSA",89.73975,"Controls",">50","MGH mixed pool",3.91e-06
"Plate3","IgA","14(1,A14)","Control: MGH mixed pool1:256000","sf3a OSP-BSA",98.91875,"Controls",">50","MGH mixed pool",3.91e-06
"Plate3","IgA","15(1,A15)","Control: MGH mixed pool1:1024000","sf3a OSP-BSA",81.25469,"Controls",">50","MGH mixed pool",9.77e-07
"Plate3","IgA","16(1,A16)","Control: MGH mixed pool1:1024000","sf3a OSP-BSA",89.15039,"Controls",">50","MGH mixed pool",9.77e-07
"Plate3","IgA","17(1,A17)","Control: MGH mixed pool1:4096000","sf3a OSP-BSA",87.86045,"Controls",">50","MGH mixed pool",2.44e-07
"Plate3","IgA","18(1,A18)","Control: MGH mixed pool1:4096000","sf3a OSP-BSA",90.17969,"Controls",">50","MGH mixed pool",2.44e-07
"Plate3","IgA","19(1,A19)","Control: MGH mixed pool1:16384000","sf3a OSP-BSA",86.9291,"Controls",">50","MGH mixed pool",6.1e-08
"Plate3","IgA","20(1,A20)","Control: MGH mixed pool1:16384000","sf3a OSP-BSA",83.72168,"Controls",">50","MGH mixed pool",6.1e-08
"Plate3","IgA","21(1,A21)","Control: Negative COVID1:1000","sf3a OSP-BSA",3306.19946,"Controls",">50","Negative COVID",0.001
"Plate3","IgA","22(1,A22)","Control: Negative COVID1:1000","sf3a OSP-BSA",3379.73608,"Controls",">50","Negative COVID",0.001
"Plate3","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","sf3a OSP-BSA",87.19141,"Controls",">50","HlyE mAb",50
"Plate3","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","sf3a OSP-BSA",82.96133,"Controls",">50","HlyE mAb",50
"Plate3","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","sf3a OSP-BSA",77.58076,"Controls",">50","HlyE mAb",12.5
"Plate3","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","sf3a OSP-BSA",80.61387,"Controls",">50","HlyE mAb",12.5
"Plate3","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","sf3a OSP-BSA",89.47412,"Controls",">50","HlyE mAb",3.125
"Plate3","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","sf3a OSP-BSA",81.07871,"Controls",">50","HlyE mAb",3.125
"Plate3","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","sf3a OSP-BSA",80.38477,"Controls",">50","HlyE mAb",0.78125
"Plate3","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","sf3a OSP-BSA",91.38828,"Controls",">50","HlyE mAb",0.78125
"Plate3","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","sf3a OSP-BSA",85.15273,"Controls",">50","HlyE mAb",0.1953125
"Plate3","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","sf3a OSP-BSA",74.76015,"Controls",">50","HlyE mAb",0.1953125
"Plate3","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","sf3a OSP-BSA",79.41524,"Controls",">50","HlyE mAb",0.048828125
"Plate3","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","sf3a OSP-BSA",76.25761,"Controls",">50","HlyE mAb",0.048828125
"Plate3","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","sf3a OSP-BSA",79.85518,"Controls",">50","HlyE mAb",0.012207031
"Plate3","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","sf3a OSP-BSA",74.71201,"Controls",">50","HlyE mAb",0.012207031
"Plate3","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","sf3a OSP-BSA",72.08067,"Controls",">50","HlyE mAb",0.003051758
"Plate3","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","sf3a OSP-BSA",83.50586,"Controls",">50","HlyE mAb",0.003051758
"Plate3","IgA","39(1,B15)","Control: IMM VC pool1:100","sf3a OSP-BSA",8927.81543,"Controls",">50","IMM VC pool",0.01
"Plate3","IgA","40(1,B16)","Control: IMM VC pool1:100","sf3a OSP-BSA",9372.11523,"Controls",">50","IMM VC pool",0.01
"Plate3","IgA","41(1,B17)","Control: IMM VC pool1:400","sf3a OSP-BSA",2502.38672,"Controls",">50","IMM VC pool",0.0025
"Plate3","IgA","42(1,B18)","Control: IMM VC pool1:400","sf3a OSP-BSA",2946.50171,"Controls",">50","IMM VC pool",0.0025
"Plate3","IgA","43(1,B19)","Control: IMM VC pool1:1600","sf3a OSP-BSA",850.50964,"Controls",">50","IMM VC pool",0.000625
"Plate3","IgA","44(1,B20)","Control: IMM VC pool1:1600","sf3a OSP-BSA",901.82507,"Controls",">50","IMM VC pool",0.000625
"Plate3","IgA","45(1,B21)","Control: IMM VC pool1:6400","sf3a OSP-BSA",297.56473,"Controls",">50","IMM VC pool",0.00015625
"Plate3","IgA","46(1,B22)","Control: IMM VC pool1:6400","sf3a OSP-BSA",347.61017,"Controls",">50","IMM VC pool",0.00015625
"Plate3","IgA","47(1,B23)","Control: IMM VC pool1:25600","sf3a OSP-BSA",146.967,"Controls",">50","IMM VC pool",3.91e-05
"Plate3","IgA","48(1,B24)","Control: IMM VC pool1:25600","sf3a OSP-BSA",183.34267,"Controls",">50","IMM VC pool",3.91e-05
"Plate3","IgA","49(1,C1)","Control: IMM VC pool1:102400","sf3a OSP-BSA",119.61758,"Controls",">50","IMM VC pool",9.77e-06
"Plate3","IgA","50(1,C2)","Control: IMM VC pool1:102400","sf3a OSP-BSA",97.38477,"Controls",">50","IMM VC pool",9.77e-06
"Plate3","IgA","51(1,C3)","Control: IMM VC pool1:409600","sf3a OSP-BSA",88.47305,"Controls",">50","IMM VC pool",2.44e-06
"Plate3","IgA","52(1,C4)","Control: IMM VC pool1:409600","sf3a OSP-BSA",92.81934,"Controls",">50","IMM VC pool",2.44e-06
"Plate3","IgA","53(1,C5)","Control: IMM VC pool1:1638400","sf3a OSP-BSA",246.96484,"Controls",">50","IMM VC pool",6.1e-07
"Plate3","IgA","54(1,C6)","Control: IMM VC pool1:1638400","sf3a OSP-BSA",88.18916,"Controls",">50","IMM VC pool",6.1e-07
"Plate3","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","sf3a OSP-BSA",1797.12085,"Controls",">50","IMM Typhi HL",0.001
"Plate3","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","sf3a OSP-BSA",1506.00415,"Controls",">50","IMM Typhi HL",0.001
"Plate3","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","sf3a OSP-BSA",339.12509,"Controls",">50","IMM Typhi HL",0.00025
"Plate3","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","sf3a OSP-BSA",298.82648,"Controls",">50","IMM Typhi HL",0.00025
"Plate3","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","sf3a OSP-BSA",127.58633,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate3","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","sf3a OSP-BSA",140.80782,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate3","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","sf3a OSP-BSA",318.58731,"Controls",">50","MGH Cholera HL",0.001
"Plate3","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","sf3a OSP-BSA",290.88098,"Controls",">50","MGH Cholera HL",0.001
"Plate3","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","sf3a OSP-BSA",122.58926,"Controls",">50","MGH Cholera HL",0.00025
"Plate3","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","sf3a OSP-BSA",152.84726,"Controls",">50","MGH Cholera HL",0.00025
"Plate3","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","sf3a OSP-BSA",102.62754,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate3","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","sf3a OSP-BSA",102.14941,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate3","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","sf3a OSP-BSA",12420.94727,"Controls",">50","IMM Shigella HL",0.001
"Plate3","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","sf3a OSP-BSA",12997.38672,"Controls",">50","IMM Shigella HL",0.001
"Plate3","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","sf3a OSP-BSA",3250.59912,"Controls",">50","IMM Shigella HL",0.00025
"Plate3","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","sf3a OSP-BSA",3572.21948,"Controls",">50","IMM Shigella HL",0.00025
"Plate3","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","sf3a OSP-BSA",845.89941,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate3","IgA","72(1,C24)","Control: IMM Shigella HL1:16000","sf3a OSP-BSA",996.5918,"Controls",">50","IMM Shigella HL",6.25e-05
"Plate3","IgA","5(1,A5)","Control: MGH mixed pool1:1000","sf2a OSP-BSA",7088.8291,"Controls",">50","MGH mixed pool",0.001
"Plate3","IgA","6(1,A6)","Control: MGH mixed pool1:1000","sf2a OSP-BSA",6402.21338,"Controls",">50","MGH mixed pool",0.001
"Plate3","IgA","7(1,A7)","Control: MGH mixed pool1:4000","sf2a OSP-BSA",1941.41992,"Controls",">50","MGH mixed pool",0.00025
"Plate3","IgA","8(1,A8)","Control: MGH mixed pool1:4000","sf2a OSP-BSA",1645.9519,"Controls",">50","MGH mixed pool",0.00025
"Plate3","IgA","9(1,A9)","Control: MGH mixed pool1:16000","sf2a OSP-BSA",354.22589,"Controls",">50","MGH mixed pool",6.25e-05
"Plate3","IgA","10(1,A10)","Control: MGH mixed pool1:16000","sf2a OSP-BSA",333.42245,"Controls",">50","MGH mixed pool",6.25e-05
"Plate3","IgA","11(1,A11)","Control: MGH mixed pool1:64000","sf2a OSP-BSA",129.61172,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate3","IgA","12(1,A12)","Control: MGH mixed pool1:64000","sf2a OSP-BSA",117.59883,"Controls",">50","MGH mixed pool",1.5625e-05
"Plate3","IgA","13(1,A13)","Control: MGH mixed pool1:256000","sf2a OSP-BSA",69.18701,"Controls",">50","MGH mixed pool",3.91e-06
"Plate3","IgA","14(1,A14)","Control: MGH mixed pool1:256000","sf2a OSP-BSA",52.06914,"Controls",">50","MGH mixed pool",3.91e-06
"Plate3","IgA","15(1,A15)","Control: MGH mixed pool1:1024000","sf2a OSP-BSA",41.29805,"Controls",">50","MGH mixed pool",9.77e-07
"Plate3","IgA","16(1,A16)","Control: MGH mixed pool1:1024000","sf2a OSP-BSA",46.90937,"Controls",">50","MGH mixed pool",9.77e-07
"Plate3","IgA","17(1,A17)","Control: MGH mixed pool1:4096000","sf2a OSP-BSA",42.71914,"Controls",">50","MGH mixed pool",2.44e-07
"Plate3","IgA","18(1,A18)","Control: MGH mixed pool1:4096000","sf2a OSP-BSA",49.90762,"Controls",">50","MGH mixed pool",2.44e-07
"Plate3","IgA","19(1,A19)","Control: MGH mixed pool1:16384000","sf2a OSP-BSA",46.24033,"Controls",">50","MGH mixed pool",6.1e-08
"Plate3","IgA","20(1,A20)","Control: MGH mixed pool1:16384000","sf2a OSP-BSA",36.91523,"Controls",">50","MGH mixed pool",6.1e-08
"Plate3","IgA","21(1,A21)","Control: Negative COVID1:1000","sf2a OSP-BSA",1109.95728,"Controls",">50","Negative COVID",0.001
"Plate3","IgA","22(1,A22)","Control: Negative COVID1:1000","sf2a OSP-BSA",1249.10657,"Controls",">50","Negative COVID",0.001
"Plate3","IgA","23(1,A23)","Control: HlyE mAb50 ng.mL","sf2a OSP-BSA",46.62715,"Controls",">50","HlyE mAb",50
"Plate3","IgA","24(1,A24)","Control: HlyE mAb50 ng.mL","sf2a OSP-BSA",46.24365,"Controls",">50","HlyE mAb",50
"Plate3","IgA","25(1,B1)","Control: HlyE mAb12.5 ng.mL","sf2a OSP-BSA",39.31582,"Controls",">50","HlyE mAb",12.5
"Plate3","IgA","26(1,B2)","Control: HlyE mAb12.5 ng.mL","sf2a OSP-BSA",43.1707,"Controls",">50","HlyE mAb",12.5
"Plate3","IgA","27(1,B3)","Control: HlyE mAb3.125 ng.mL","sf2a OSP-BSA",49.32158,"Controls",">50","HlyE mAb",3.125
"Plate3","IgA","28(1,B4)","Control: HlyE mAb3.125 ng.mL","sf2a OSP-BSA",50.13008,"Controls",">50","HlyE mAb",3.125
"Plate3","IgA","29(1,B5)","Control: HlyE mAb0.78125 ng.mL","sf2a OSP-BSA",53.61475,"Controls",">50","HlyE mAb",0.78125
"Plate3","IgA","30(1,B6)","Control: HlyE mAb0.78125 ng.mL","sf2a OSP-BSA",32.81465,"Controls",">50","HlyE mAb",0.78125
"Plate3","IgA","31(1,B7)","Control: HlyE mAb0.1953125 ng.mL","sf2a OSP-BSA",39.71924,"Controls",">50","HlyE mAb",0.1953125
"Plate3","IgA","32(1,B8)","Control: HlyE mAb0.1953125 ng.mL","sf2a OSP-BSA",44.16348,"Controls",">50","HlyE mAb",0.1953125
"Plate3","IgA","33(1,B9)","Control: HlyE mAb0.048828125 ng.mL","sf2a OSP-BSA",39.34238,"Controls",">50","HlyE mAb",0.048828125
"Plate3","IgA","34(1,B10)","Control: HlyE mAb0.048828125 ng.mL","sf2a OSP-BSA",36.90859,"Controls",">50","HlyE mAb",0.048828125
"Plate3","IgA","35(1,B11)","Control: HlyE mAb0.012207031 ng.mL","sf2a OSP-BSA",37.82832,"Controls",">50","HlyE mAb",0.012207031
"Plate3","IgA","36(1,B12)","Control: HlyE mAb0.012207031 ng.mL","sf2a OSP-BSA",40.07285,"Controls",">50","HlyE mAb",0.012207031
"Plate3","IgA","37(1,B13)","Control: HlyE mAb0.003051758 ng.mL","sf2a OSP-BSA",38.79121,"Controls",">50","HlyE mAb",0.003051758
"Plate3","IgA","38(1,B14)","Control: HlyE mAb0.003051758 ng.mL","sf2a OSP-BSA",39.36895,"Controls",">50","HlyE mAb",0.003051758
"Plate3","IgA","39(1,B15)","Control: IMM VC pool1:100","sf2a OSP-BSA",11358.06152,"Controls",">50","IMM VC pool",0.01
"Plate3","IgA","40(1,B16)","Control: IMM VC pool1:100","sf2a OSP-BSA",10307.73242,"Controls",">50","IMM VC pool",0.01
"Plate3","IgA","41(1,B17)","Control: IMM VC pool1:400","sf2a OSP-BSA",2908.09229,"Controls",">50","IMM VC pool",0.0025
"Plate3","IgA","42(1,B18)","Control: IMM VC pool1:400","sf2a OSP-BSA",3636.81128,"Controls",">50","IMM VC pool",0.0025
"Plate3","IgA","43(1,B19)","Control: IMM VC pool1:1600","sf2a OSP-BSA",997.31232,"Controls",">50","IMM VC pool",0.000625
"Plate3","IgA","44(1,B20)","Control: IMM VC pool1:1600","sf2a OSP-BSA",1034.62769,"Controls",">50","IMM VC pool",0.000625
"Plate3","IgA","45(1,B21)","Control: IMM VC pool1:6400","sf2a OSP-BSA",242.43095,"Controls",">50","IMM VC pool",0.00015625
"Plate3","IgA","46(1,B22)","Control: IMM VC pool1:6400","sf2a OSP-BSA",269.07147,"Controls",">50","IMM VC pool",0.00015625
"Plate3","IgA","47(1,B23)","Control: IMM VC pool1:25600","sf2a OSP-BSA",92.46572,"Controls",">50","IMM VC pool",3.91e-05
"Plate3","IgA","48(1,B24)","Control: IMM VC pool1:25600","sf2a OSP-BSA",106.45254,"Controls",">50","IMM VC pool",3.91e-05
"Plate3","IgA","49(1,C1)","Control: IMM VC pool1:102400","sf2a OSP-BSA",74.67051,"Controls",">50","IMM VC pool",9.77e-06
"Plate3","IgA","50(1,C2)","Control: IMM VC pool1:102400","sf2a OSP-BSA",45.97637,"Controls",">50","IMM VC pool",9.77e-06
"Plate3","IgA","51(1,C3)","Control: IMM VC pool1:409600","sf2a OSP-BSA",42.81875,"Controls",">50","IMM VC pool",2.44e-06
"Plate3","IgA","52(1,C4)","Control: IMM VC pool1:409600","sf2a OSP-BSA",50.05703,"Controls",">50","IMM VC pool",2.44e-06
"Plate3","IgA","53(1,C5)","Control: IMM VC pool1:1638400","sf2a OSP-BSA",211.33789,"Controls",">50","IMM VC pool",6.1e-07
"Plate3","IgA","54(1,C6)","Control: IMM VC pool1:1638400","sf2a OSP-BSA",48.0499,"Controls",">50","IMM VC pool",6.1e-07
"Plate3","IgA","55(1,C7)","Control: IMM Typhi HL1:1000","sf2a OSP-BSA",2331.03857,"Controls",">50","IMM Typhi HL",0.001
"Plate3","IgA","56(1,C8)","Control: IMM Typhi HL1:1000","sf2a OSP-BSA",1753.88867,"Controls",">50","IMM Typhi HL",0.001
"Plate3","IgA","57(1,C9)","Control: IMM Typhi HL1:4000","sf2a OSP-BSA",372.37637,"Controls",">50","IMM Typhi HL",0.00025
"Plate3","IgA","58(1,C10)","Control: IMM Typhi HL1:4000","sf2a OSP-BSA",290.91251,"Controls",">50","IMM Typhi HL",0.00025
"Plate3","IgA","59(1,C11)","Control: IMM Typhi HL1:16000","sf2a OSP-BSA",94.73515,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate3","IgA","60(1,C12)","Control: IMM Typhi HL1:16000","sf2a OSP-BSA",98.35098,"Controls",">50","IMM Typhi HL",6.25e-05
"Plate3","IgA","61(1,C13)","Control: MGH Cholera HL1:1000","sf2a OSP-BSA",99.27071,"Controls",">50","MGH Cholera HL",0.001
"Plate3","IgA","62(1,C14)","Control: MGH Cholera HL1:1000","sf2a OSP-BSA",99.55957,"Controls",">50","MGH Cholera HL",0.001
"Plate3","IgA","63(1,C15)","Control: MGH Cholera HL1:4000","sf2a OSP-BSA",41.83594,"Controls",">50","MGH Cholera HL",0.00025
"Plate3","IgA","64(1,C16)","Control: MGH Cholera HL1:4000","sf2a OSP-BSA",53.73262,"Controls",">50","MGH Cholera HL",0.00025
"Plate3","IgA","65(1,C17)","Control: MGH Cholera HL1:16000","sf2a OSP-BSA",55.20518,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate3","IgA","66(1,C18)","Control: MGH Cholera HL1:16000","sf2a OSP-BSA",41.86582,"Controls",">50","MGH Cholera HL",6.25e-05
"Plate3","IgA","67(1,C19)","Control: IMM Shigella HL1:1000","sf2a OSP-BSA",6582.24072,"Controls",">50","IMM Shigella HL",0.001
"Plate3","IgA","68(1,C20)","Control: IMM Shigella HL1:1000","sf2a OSP-BSA",7201.57861,"Controls",">50","IMM Shigella HL",0.001
"Plate3","IgA","69(1,C21)","Control: IMM Shigella HL1:4000","sf2a OSP-BSA",1576.70679,"Controls",">50","IMM Shigella HL",0.00025
"Plate3","IgA","70(1,C22)","Control: IMM Shigella HL1:4000","sf2a OSP-BSA",1740.93115,"Controls",">50","IMM Shigella HL",0.00025
"Plate3","IgA","71(1,C23)","Control: IMM Shigella HL1:16000","sf2a OSP-BSA",469.63828,"Controls",">50","IMM Shigella HL",6.25e-05
